id;lat;lon;description;format
MOB-CAM-C015;30.692383999999997;-88.029144;US 90/98 / I-10;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C015.jpg']
MOB-CAM-C017;30.6806;-88.00289599999999;US 90/98 / US 90/98 at Mile Marker 38 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C017.jpg']
MOB-CAM-C018;30.675279999999997;-87.96815199999999;US 90/98 / MM 40;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C018.jpg']
MOB-CAM-C019;30.666732;-87.918064;US 90/98 / US 90/98 at US 31 Intersection;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C019.jpg']
MOB-CAM-C021;30.655299999999997;-87.907504;US 90 / US 90 at Daphne Exit;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C021.jpg']
MOB-CAM-C022;30.6542;-87.91169599999999;US 90/98 / US 90/98 at Daphne Intersection;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C022.jpg']
MOB-CAM-C023;30.650447999999997;-87.912312;US 90/98 / US 98 in Daphne;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C023.jpg']
MOB-CAM-C024;30.688032;-88.039712;I-10 / I-10 at Water St Eastbound (west vent);['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C024.jpg']
MOB-CAM-C035;30.691633999999997;-88.030456;US 90/98 / US 90/98 at I-10 Entrance Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C035.jpg']
MOB-CAM-C036;30.690364;-88.019392;I-10 / I-10 at Mile Marker 28.8 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C036.jpg']
MOB-CAM-C037;30.688299999999998;-88.012304;I-10 / I-10 at Mile Marker 29.8 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C037.jpg']
MOB-CAM-C039;30.684236;-87.997224;I-10 / I-10 at Mile Marker 31.1 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C039.jpg']
MOB-CAM-C040;30.67356;-87.979968;I-10 / MM 32.2;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C040.jpg']
MOB-CAM-C041;30.670472;-87.975168;I-10 / I-10 at Mile Marker 33.5 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C041.jpg']
MOB-CAM-C042;30.664716;-87.96070399999999;I-10 / I-10 at Mile Marker 35.0 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C042.jpg']
MOB-CAM-C043;30.660149999999998;-87.94513599999999;I-10 / MM 33.5 W;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C043.jpg']
MOB-CAM-C044;30.65535;-87.919912;I-10 / I-10 at Mile Marker 35.0 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C044.jpg']
MOB-CAM-C045;30.658848;-87.892048;I-10 / I-10 at Mile Marker 36.3 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C045.jpg']
MOB-CAM-C046;30.660356;-87.879744;I-10 / I-10 at Malbis (AL 181);['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C046.jpg']
MOB-CAM-C047;30.655199999999997;-87.91499999999999;I-10 / I-10 at Exit 35 (US 90/98) Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C047.jpg']
MOB-CAM-C048;30.6558;-87.928296;I-10 / I-10 at Mile Marker 34.2 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C048.jpg']
MOB-CAM-C049;30.657052;-87.93045599999999;I-10 / I-10 at Mile Marker 33.5 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C049.jpg']
MOB-CAM-C050;30.65864;-87.940016;I-10 / I-10 at Mile Marker 33.5 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C050.jpg']
MOB-CAM-C051;30.661299999999997;-87.9506;I-10 / I-10 at Mile Marker 32.8 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C051.jpg']
MOB-CAM-C052;30.6637;-87.960096;I-10 / I-10 at Mile Marker 32.2 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C052.jpg']
MOB-CAM-C053;30.666605999999998;-87.968536;I-10 / I-10 at Mile Marker 32.0 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C053.jpg']
MOB-CAM-C054;30.672396;-87.98020799999999;I-10 / I-10 at Mile Marker 31.1 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C054.jpg']
MOB-CAM-C055;30.6774;-87.98670399999999;I-10 / I-10 at Mile Marker 30.4 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C055.jpg']
MOB-CAM-C056;30.684079999999998;-87.998192;I-10 / I-10 at Mile Marker 29.8 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C056.jpg']
MOB-CAM-C057;30.6889;-88.01550399999999;I-10 / I-10 at Mile Marker 28.5 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C057.jpg']
MOB-CAM-C058;30.691799999999997;-88.0262;I-10 / I-10 at Mile Marker 27.9 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C058.jpg']
MOB-CAM-C059;30.691176;-88.026288;I-10 / I-10 at Mile Marker 27.8 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C059.jpg']
MOB-CAM-C060;30.691466;-88.03008799999999;I-10 / I-10 at Mile Marker 27.6 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C060.jpg']
MOB-CAM-C071;30.687849999999997;-88.04151999999999;I-10 / I-10 at Mile Marker 26.7 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C071.jpg']
MOB-CAM-C072;30.685845999999998;-88.042008;I-10 / I-10 at Wallace Tunnel Entrance Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C072.jpg']
MOB-CAM-C073;30.683083999999997;-88.0424;I-10 / I-10 at Water St Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C073.jpg']
MOB-CAM-C074;30.674799999999998;-88.044;I-10 / I-10 at Texas St;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C074.jpg']
MOB-CAM-C075;30.671;-88.0466;I-10 / I-10 at Virginia St Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C075.jpg']
MOB-CAM-C076;30.6645;-88.05239999999999;I-10 / I-10 at Mile Marker 24 Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C076.jpg']
MOB-CAM-C077;30.6605;-88.0586;I-10 / I-10 at Broad St Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C077.jpg']
MOB-CAM-C078;30.648799999999998;-88.075504;I-10 / I-10 at Michigan Ave Eastbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C078.jpg']
MOB-CAM-C079;30.639999999999997;-88.08919999999999;I-10 / I-10 E at Dauphin Island Pkwy;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C079.jpg']
MOB-CAM-C080;30.631899999999998;-88.1054;I-10 / I-10 E at Navco Rd;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C080.jpg']
MOB-CAM-C081;30.626489999999997;-88.119312;I-10 / I-10 E at I-65;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C081.jpg']
cam-c082;30.6288;-88.11619999999999;I-10 / I-10 W at I-65;['http://inetc2c.dot.state.al.us/snapshots/cam-c082.jpg']
MOB-CAM-C083;30.6226;-88.129896;I-10 / I-10 at Montlimar Creek;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C083.jpg']
MOB-CAM-C084;30.617199999999997;-88.1374;I-10 / I-10 at Riviere Du Chien;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C084.jpg']
MOB-CAM-C085;30.608999999999998;-88.1452;I-10 / I-10 at Halls Mill Creek;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C085.jpg']
MOB-CAM-C086;30.595799999999997;-88.1548;I-10 / I-10 at AL 193;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C086.jpg']
MOB-CAM-C087;30.588715999999998;-88.15856;I-10 / I-10 E/B @ Tillmans Corner;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C087.jpg']
MOB-CAM-C088;30.582895999999998;-88.166136;I-10 / Tillmans Corner;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C088.jpg']
MOB-CAM-C089;30.573999999999998;-88.182504;I-10 / Carol Plantation Rd;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C089.jpg']
MOB-CAM-C090;30.566899999999997;-88.19196;I-10 / Theodore Dawes Rd;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C090.jpg']
MOB-CAM-C100;30.574483999999998;-87.41467999999999;I-10 / Florida State Line;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C100.jpg']
cam-c116;30.651984;-87.760544;I-10 / AL 59;['http://inetc2c.dot.state.al.us/snapshots/cam-c116.jpg']
MOB-CAM-C102;30.498202;-88.327488;I-65 / Exit 4 Grand Bay Wilmer Road;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C102.jpg']
MOB-CAM-C109;30.228614;-88.011648;AL 180 / Unknown;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C109.jpg']
cam-c151;30.629987999999997;-88.117848;I-65 / Center median;['http://inetc2c.dot.state.al.us/snapshots/cam-c151.jpg']
cam-c152;30.641406;-88.118928;I-10 / Halls Mill Rd.;['http://inetc2c.dot.state.al.us/snapshots/cam-c152.jpg']
cam-c153;30.652168;-88.122528;I-65 / Government St.;['http://inetc2c.dot.state.al.us/snapshots/cam-c153.jpg']
CAM-C154;30.661602;-88.126312;I-65 / Cottage Hill Rd.;['http://inetc2c.dot.state.al.us/snapshots/cam-c154.jpg']
cam-c155;30.676233999999997;-88.127336;I-65 / Airport Blvd.;['http://inetc2c.dot.state.al.us/snapshots/cam-c155.jpg']
cam-c156;30.688232;-88.126536;I-65 / Dauphin St.;['http://inetc2c.dot.state.al.us/snapshots/cam-c156.jpg']
CAM-C157;30.703808;-88.12335999999999;I-65 / Spring Hill Ave.;['http://inetc2c.dot.state.al.us/snapshots/cam-c157.jpg']
CAM-C158;30.707058;-88.122376;I-65 / Moffet Rd.;['http://inetc2c.dot.state.al.us/snapshots/cam-c158.jpg']
MOB-CAM-C110;30.663406;-87.85228;I-10 / SR 181 Exit 38;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C110.jpg']
MOB-CAM-C200;30.948777999999997;-87.857376;I-65 / Exit 31;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C200.jpg']
MOB-CAM-C202;31.204905999999998;-87.3106;I-65 / Exit 69;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C202.jpg']
MOB-CAM-C201;30.964205999999997;-87.75936;I-65 / Exit 37;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C201.jpg']
MOB-CAM-C033;30.691542;-88.031616;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C033.jpg']
MOB-CAM-C005;30.692259999999997;-88.03347199999999;US 90/98 / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C005.jpg']
MOB-CAM-C004;30.691632;-88.035752;US 90/98 / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C004.jpg']
MOB-CAM-C003;30.690924;-88.03824;US 90/98 / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C003.jpg']
MOB-CAM-C002;30.690382;-88.04020799999999;US 90/98 / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C002.jpg']
MOB-CAM-C061;30.690348;-88.031408;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C061.jpg']
MOB-CAM-C063;30.689726;-88.033664;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C063.jpg']
MOB-CAM-C065;30.689231999999997;-88.035448;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C065.jpg']
MOB-CAM-C067;30.688737999999997;-88.037528;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C067.jpg']
MOB-CAM-C069;30.688087999999997;-88.03977599999999;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C069.jpg']
MOB-CAM-C025;30.689234;-88.040104;I-10 / Wallace W2;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C025.jpg']
MOB-CAM-C027;30.689916;-88.037768;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C027.jpg']
MOB-CAM-C029;30.690336;-88.03601599999999;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C029.jpg']
MOB-CAM-C031;30.690953999999998;-88.033968;I-10 / Wallace Tunnel;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C031.jpg']
MOB-CAM-C301;30.266593999999998;-87.599896;AL 182 / AL 161;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C301.jpg']
MOB-CAM-C300;30.26989;-87.586272;AL 182 / Loop Road;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C300.jpg']
US 98 C001;30.567964;-87.894368;US 98 / Rock Creek PKWY;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C001.jpg']
US 98 C002;30.501792;-87.886208;US 98 / Twin Beech Rd;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C002.jpg']
US 98 C003;30.54551;-87.88904;US 98 / Homestead Ave/AL-104;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C003.jpg']
US 98 C004;30.64329;-87.912688;US 98 / Van Buren Street;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C004.jpg']
US 98 C005;30.669586;-87.90764;US 31 / AL-225;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C005.jpg']
US 98 C006;30.523708;-87.88611999999999;US 98 / Fairhope Ave/CR 48;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C006.jpg']
US 98 C007;30.603904;-87.8982;US 98 / Daphne Ave/CR 64;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C007.jpg']
US 98 C008;30.668518;-87.910952;US 31 / US 90;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C008.jpg']
US 98 C009;30.618598;-87.90516799999999;US 98 / Whispering Pines Rd;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C009.jpg']
US 98 C010;30.632486;-87.911512;US 98 / Main Street/CR 11;['http://inetc2c.dot.state.al.us/snapshots/US%2098%20C010.jpg']
C108 Dauphin Island;30.251472;-88.081704;Bienville Boulevarde / AL 193;['http://inetc2c.dot.state.al.us/snapshots/C108%20Dauphin%20Island.jpg']
C104 Flomaton;31.020432;-87.251768;US 29 / US 31;['http://inetc2c.dot.state.al.us/snapshots/C104%20Flomaton.jpg']
C103 Flomaton;31.007925999999998;-87.26537599999999;US 29 / US 31;['http://inetc2c.dot.state.al.us/snapshots/C104%20Flomaton.jpg']
MOB-CAM-C038;30.680947999999997;-87.990544;I-10 / I-10 at Mile Marker 31.1 Westbound;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C038.jpg']
MOB-CAM-036;0.0;0.0;I-10 / Temp;['http://inetc2c.dot.state.al.us/snapshots/MOB-CAM-C036.jpg']
cam-c305;30.702302;-88.03246399999999;US 90 Alt / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/cam-c305.jpg']
CAM-C304;30.71551;-88.033496;US 90 Alt / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/cam-c304.jpg']
CAM-C303;30.726172;-88.03730399999999;US 90 Alt / US 90/98 at Bankhead/Gov;['http://inetc2c.dot.state.al.us/snapshots/cam-c303.jpg']
CAM-C301;30.72787;-88.07374399999999;I-165 / Bay Bridge Rd.;['http://inetc2c.dot.state.al.us/snapshots/cam-c301.jpg']
CAM-C300;30.748635999999998;-88.089584;I-165 / I-65;['http://inetc2c.dot.state.al.us/snapshots/cam-c300.jpg']
CAM-C161;30.752582;-88.09392;I-65 / I-165;['http://inetc2c.dot.state.al.us/snapshots/cam-c161.jpg']
CAM-C160;30.740852;-88.107304;I-65 / US45;['http://inetc2c.dot.state.al.us/snapshots/cam-c160.jpg']
cam-c159;30.730746;-88.12030399999999;I-65 / St. Stephens Rd;['http://inetc2c.dot.state.al.us/snapshots/cam-c159.jpg']
CAM-C115 10-43;30.652141999999998;-87.78174399999999;I-10 / AL59;['http://www.fsxaddons.com/static/img/no-preview.jpg']
CAM-C112 10-42;30.65635;-87.8014;I-10 / AL-59;['http://www.fsxaddons.com/static/img/no-preview.jpg']
CAM-C114 10-41.4;30.655462;-87.806904;I-10 / AL-59;['http://www.fsxaddons.com/static/img/no-preview.jpg']
CAM-C113 10-40.2;30.659304;-87.826816;I-10 / AL181 Exit 38;['http://www.fsxaddons.com/static/img/no-preview.jpg']
CAM-C111 10-40.9;30.660263999999998;-87.82359199999999;I-10 / AL181 Exit 38;['http://www.fsxaddons.com/static/img/no-preview.jpg']
TUS-CAM-82-53E;33.16861;-87.52519199999999;McFarland Blvd. / Skyland Blvd;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-53E.jpg']
TUS-CAM-82-53A;33.169976;-87.525072;McFarland Blvd / I-20/59EB;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-53A.jpg']
TUS-CAM-82-53C;33.172162;-87.52488;McFarland Blvd / I-20/59W;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-53C.jpg']
TUS-CAM-82-52A;33.187599999999996;-87.526144;McFarland Blvd. / Hargrove Rd.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-52A.jpg']
TUS-CAM-82-51B;33.194854;-87.52595199999999;McFarland Blvd / 15th St.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-51B.jpg']
TUS-CAM-69-143;33.164952;-87.54988;AL 69 / Skyland Blvd;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-69-143.jpg']
TUS-CAM-215-6;33.199016;-87.550904;15th St. / 10th Avenue;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-215-6.jpg']
TUS-CAM-69-139;33.127876;-87.54894399999999;AL 69 / Patriot Pkwy;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-69-139.jpg']
TUS-CAM-82-51D;33.192788;-87.525936;McFarland Blvd / Midtown;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-51D.jpg']
TUS-CAM-215-8A;33.197207999999996;-87.51783999999999;Veterans Memorial Pkwy / Home Depot;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-215-8A.jpg']
TUS-CAM-215-8B;33.197123999999995;-87.518496;Veterans Memorial Pkwy / University Mall;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-215-8B.jpg']
TUS-CAM-215-7A;33.196971999999995;-87.52311999999999;Veterans Memorial Pkwy / Eastwood Ave.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-215-7A.jpg']
TUS-CAM-82-52B;33.187286;-87.526096;McFarland Blvd. / Hargrove Rd.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-52B.jpg']
TUS-CAM-11-82C;33.168487999999996;-87.519536;Skyland Blvd / Andrews St;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-11-82C.jpg']
TUS-CAM-11-82B;33.16872;-87.51772;Skyland Blvd. / Pier 1;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-11-82B.jpg']
TUS-CAM-11-82D;33.168606;-87.51381599999999;Skyland Blvd. / 18th Ave. E;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-11-82D.jpg']
TUS-CAM-82-51A;33.200862;-87.525232;McFarland Blvd. / 13th St.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-51A.jpg']
TUS-CAM-215-7B;33.197598;-87.52866399999999;15th St. / Dr. Edward Hillard Dr.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-215-7B.jpg']
TUS-CAM-82-52C;33.180652;-87.525464;McFarland Blvd. / 31st St;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-52C.jpg']
TUS-CAM-11-82A;33.168538;-87.51948;Skyland Blvd / Sams Club;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-11-82A.jpg']
TUS-CAM-11-81;33.168178;-87.525312;Skyland Blvd / McFarland Blvd;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-11-81.jpg']
TUS-CAM-82-53B;33.1697;-87.525048;McFarland Blvd. / I-20/59 EB;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-53B.jpg']
TUS-CAM-82-51C;33.196799999999996;-87.52560799999999;McFarland Blvd. / 15th St;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-51C.jpg']
TUS-CAM-82-52D;33.174659999999996;-87.52475199999999;McFarland Blvd. / 37th St.;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-52D.jpg']
TUS-CAM-82-53D;33.172818;-87.524784;McFarland Blvd. / I-20/59W;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-53D.jpg']
TUS-CAM-69-141;33.145614;-87.54375999999999;AL69 / Bear Creek Rd;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-69-141.jpg']
TUS-CAM-69-142A;33.154896;-87.548648;AL69 / Mimosa Pkwy;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-69-142A.jpg']
TUS-CAM-43-195;33.220726;-87.576448;US43 / 5th St;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-43-195.jpg']
TUS-CAM-82-49;33.229811999999995;-87.534008;McFarland Blvd / Rice Mine Rd;['http://www.fsxaddons.com/static/img/no-preview.jpg']
TUS-CAM-82-48;33.233852;-87.542656;McFarland Blvd / Indian Hills Dr;['http://www.fsxaddons.com/static/img/no-preview.jpg']
TUS-CAM-359-2B;33.195046;-87.56394399999999;I-359 / 15th St. B;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-359-2B.jpg']
TUS-CAM-82-47;33.238777999999996;-87.57664;US82 / Lurleen B Wallace Blvd;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-47.jpg']
TUS-CAM-82-46;33.239838;-87.59284;US82 / US43;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-82-46.jpg']
TUS-CAM-359;33.173168;-87.55441599999999;I-359 / I-20/59;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-359.jpg']
TUS-CAM-359-2A;33.201328;-87.56702399999999;I-359 / 15th St A;['http://inetc2c.dot.state.al.us/snapshots/TUS-CAM-359-2A.jpg']
MSL-CAM-72-28.5;34.74512;-87.66788799999999;US 72 / Avalon Avenue;['http://inetc2c.dot.state.al.us/snapshots/msl-cam-72-28.5.jpg']
SHF-CAM-72-30.8;34.776604;-87.66885599999999;US 72 / S of Oneal Bridge;['http://inetc2c.dot.state.al.us/snapshots/shf-cam-72-30.8.jpg']
FLO-CAM-72-31.6;34.787844;-87.673448;US 72 / N of Oneal Bridge;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-31.6.jpg']
FLO-CAM-72-34;34.816987999999995;-87.661024;US 72 / Tune Ave;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-34.jpg']
FLO-CAM-72-36.1;34.830476;-87.628072;US 72 / Cox Creek PKWY;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-36.1.jpg']
FLO-CAM-72-37.5;34.836708;-87.605632;US 72 / Bailey Springs Dr;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-37.5.jpg']
FLO-CAM-72-40.2;34.853212;-87.56219999999999;US 72 / Shoal Creek;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-40.2.jpg']
MSL-CAM-20-28.1;34.711135999999996;-87.66304799999999;AL 20 / ALDOT Area Office;['http://inetc2c.dot.state.al.us/snapshots/MSL-CAM-20-28.1.jpg']
LTN-CAM-20-33.2;34.684855999999996;-87.585008;AL 20 / SR 157;['http://inetc2c.dot.state.al.us/snapshots/ltn-cam-20-33.2.jpg']
MSL-CAM-133-3.6;34.750195999999995;-87.634728;AL 133 / Elliott Ave;['http://inetc2c.dot.state.al.us/snapshots/msl-cam-133-3.6.jpg']
FLO-CAM-133-7.6;34.802388;-87.652912;AL 133 / Tenn River Bridge;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-133-7.6.jpg']
FLO-CAM-133-11;34.838704;-87.633544;AL 133 / Mall;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-133-11.jpg']
FLO-CAM-133-12.4;34.844276;-87.65687199999999;AL 133 / Mars Hill Rd;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-133-12.4.jpg']
MSL-CAM-72-26.2;34.711524;-87.6676;US 72 / US 43;['http://inetc2c.dot.state.al.us/snapshots/msl-cam-72-26.2.jpg']
FLO-CAM-72-32.3;34.797488;-87.674016;US 72 / Dr. Hicks Blvd.;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-32.3.jpg']
FLO-CAM-72-34.3;34.82008;-87.656368;US 72 / Darby Dr;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-72-34.3.jpg']
FLO-CAM-133-13.1;34.843759999999996;-87.669528;AL 133 / Helton Dr;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-133-13.1.jpg']
FLO-CAM-133-13.5;34.841187999999995;-87.67510399999999;AL 133 / Chisolm;['http://inetc2c.dot.state.al.us/snapshots/flo-cam-133-13.5.jpg']
FLO-CAM-133-14.2;34.838952;-87.68735199999999;AL 133 / Wood Ave;['http://inetc2c.dot.state.al.us/snapshots/FLO-CAM-133-14.2.jpg']
1;-112.229339006;33.462459035;MED I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera002.jpg']
2;-112.195311912;33.462519921;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera004.jpg']
3;-112.211339893;33.462392847;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera003.jpg']
4;-112.176593035;33.463140997;WB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera005.jpg']
5;-112.159827028;33.462668976;WB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera006.jpg']
6;-112.143286953;33.461535179;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera007.jpg']
7;-112.125992008;33.461723955;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera008.jpg']
8;-112.114199083;33.461859088;MED I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera009.jpg']
9;-112.036920756;33.426672640;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera026.jpg']
10;-112.098680143;33.461723945;MED I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera010.jpg']
11;-112.086633955;33.460751119;EB I-10 PHOENIX;['http://www.az511.com/Images/cameraimages/cameras/camera011.jpg']
